Index	Moves	Version	MoveID	CanUseMove	Type	Quality	Category	Power	Accuracy	PP	Priority	HitMin	HitMax	Inflict	InflictPercent	RawInflictCount	TurnMin	TurnMax	CritStage	Flinch	EffectSequence	Recoil	RawHealing	RawTarget	Stat1	Stat2	Stat3	Stat1Stage	Stat2Stage	Stat3Stage	Stat1Percent	Stat2Percent	Stat3Percent	GigantamaxPower	Flag_MakesContact	Flag_Charge	Flag_Recharge	Flag_Protect	Flag_Reflectable	Flag_Snatch	Flag_Mirror	Flag_Punch	Flag_Sound	Flag_Gravity	Flag_Defrost	Flag_DistanceTriple	Flag_Heal	Flag_IgnoreSubstitute	Flag_FailSkyBattle	Flag_AnimateAlly	Flag_Dance	Flag_Metronome	InflictCount	Healing	Target
314	空气利刃	5	314	True	2	0	2	60	95	25	0	0	0	0	0	0	0	0	1	0	43	0	0	5	0	0	0	0	0	0	0	0	0	110	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AllAdjacentOpponents
315	过热	5	315	True	9	7	2	130	90	5	0	0	0	0	0	0	0	0	0	0	204	0	0	0	3	0	0	254	0	0	100	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
316	气味侦测	5	316	False	0	1	0	0	101	40	0	0	0	17	0	1	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	True	False	True	False	True	Permanent	None	AnyExceptSelf
317	岩石封锁	5	317	True	5	6	1	60	95	15	0	0	0	0	0	0	0	0	0	0	70	0	0	0	5	0	0	255	0	0	100	0	0	110	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
318	银色旋风	5	318	False	6	7	2	60	100	5	0	0	0	0	0	0	0	0	0	0	140	0	0	0	8	0	0	1	0	0	10	0	0	110	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
319	金属音	5	319	True	8	2	0	0	85	40	0	0	0	0	0	0	0	0	0	0	62	0	0	0	4	0	0	254	0	0	0	0	0	0	False	False	False	True	True	False	True	False	True	False	False	False	False	True	False	True	False	True	None	None	AnyExceptSelf
320	草笛	5	320	False	11	1	0	0	55	15	0	0	0	2	0	2	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	True	False	False	False	False	True	False	False	False	True	TurnCountSwitch	None	AnyExceptSelf
321	挠痒	5	321	True	0	2	0	0	100	20	0	0	0	0	0	0	0	0	0	0	205	0	0	0	1	2	0	255	255	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	True	False	True	None	None	AnyExceptSelf
322	宇宙力量	5	322	True	13	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	206	0	0	7	2	4	0	1	1	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
323	喷水	5	323	True	10	0	2	150	100	5	0	0	0	0	0	0	0	0	0	0	190	0	0	5	0	0	0	0	0	0	0	0	0	150	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AllAdjacentOpponents
324	信号光束	5	324	False	6	4	2	75	100	15	0	0	0	6	10	2	2	5	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	TurnCountSwitch	None	AnyExceptSelf
325	暗影拳	5	325	True	7	0	1	60	101	20	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	110	True	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
326	神通力	5	326	True	13	0	2	80	100	20	0	0	0	0	0	0	0	0	0	10	31	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
327	冲天拳	5	327	False	1	0	1	85	90	15	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
328	流沙地狱	5	328	True	4	4	1	35	85	15	0	0	0	8	100	4	5	6	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	90	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	TurnCountNoSwitch	None	AnyExceptSelf
329	绝对零度	5	329	True	14	9	2	1	30	5	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
330	浊流	5	330	True	10	6	2	90	85	10	0	0	0	0	0	0	0	0	0	0	73	0	0	5	6	0	0	255	0	0	30	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	True	None	None	AllAdjacentOpponents
331	种子机关枪	5	331	True	11	0	1	25	100	30	0	5	2	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
332	燕返	5	332	True	2	0	1	60	101	20	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	110	True	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	None	None	AnyExceptSelf
333	冰锥	5	333	True	14	0	1	25	100	30	0	5	2	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
334	铁壁	5	334	True	8	2	0	0	101	15	0	0	0	0	0	0	0	0	0	0	51	0	0	7	2	0	0	2	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
335	挡路	5	335	True	0	13	0	0	101	5	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
336	长嚎	5	336	True	0	2	0	0	101	40	0	0	0	0	0	0	0	0	0	0	10	0	0	6	1	0	0	1	0	0	0	0	0	0	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	None	None	AllAllies
337	龙爪	5	337	True	15	0	1	80	100	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
338	疯狂植物	5	338	True	11	0	2	150	90	5	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	150	False	False	True	True	False	False	True	False	False	False	False	False	False	False	True	False	False	True	None	None	AnyExceptSelf
339	健美	5	339	True	1	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	208	0	0	7	1	2	0	1	1	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
340	弹跳	5	340	True	2	4	1	85	85	5	0	0	0	1	30	1	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	130	True	True	False	True	False	False	True	False	False	True	False	True	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
341	泥巴射击	5	341	True	4	6	2	55	95	15	0	0	0	0	0	0	0	0	0	0	70	0	0	0	5	0	0	255	0	0	100	0	0	110	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
342	毒尾	5	342	True	3	4	1	50	100	25	0	0	0	5	10	1	0	0	1	0	209	0	0	0	0	0	0	0	0	0	0	0	0	75	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
343	渴望	5	343	True	0	0	1	60	100	25	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	110	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
344	伏特攻击	5	344	True	12	4	1	120	100	15	0	0	0	1	10	1	0	0	0	0	262	223	0	0	0	0	0	0	0	0	0	0	0	140	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
345	魔法叶	5	345	True	11	0	2	60	101	20	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	110	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
346	玩水	5	346	False	10	10	0	0	101	15	0	0	0	0	0	0	0	0	0	0	210	0	0	10	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	None	None	SideAll
347	冥想	5	347	True	13	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	211	0	0	7	3	4	0	1	1	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
348	叶刃	5	348	True	11	0	1	90	100	15	0	0	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
349	龙之舞	5	349	True	15	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	212	0	0	7	1	5	0	1	1	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	None	None	Self
350	岩石爆击	5	350	True	5	0	1	25	90	10	0	5	2	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
351	电击波	5	351	True	12	0	2	60	101	20	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	110	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
352	水之波动	5	352	True	10	4	2	60	100	20	0	0	0	6	20	2	2	5	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	110	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	TurnCountSwitch	None	AnyExceptSelf
353	破灭之愿	5	353	True	8	13	2	140	100	5	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
354	精神突进	5	354	False	13	7	2	140	90	5	0	0	0	0	0	0	0	0	0	0	204	0	0	0	3	0	0	254	0	0	100	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
355	羽栖	5	355	True	2	3	0	0	101	10	0	0	0	0	0	0	0	0	0	0	214	0	50	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	True	None	50	Self
356	重力	5	356	True	13	10	0	0	101	5	0	0	0	0	0	0	0	0	0	0	215	0	0	10	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	None	None	SideAll
357	奇迹之眼	5	357	False	13	1	0	0	101	40	0	0	0	17	0	1	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	True	False	False	False	True	Permanent	None	AnyExceptSelf
358	唤醒巴掌	5	358	False	1	0	1	70	100	10	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	85	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
359	臂锤	5	359	True	1	7	1	100	90	10	0	0	0	0	0	0	0	0	0	0	218	0	0	0	5	0	0	255	0	0	100	0	0	90	True	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
360	陀螺球	5	360	True	8	0	1	1	100	5	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
361	治愈之愿	5	361	True	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	220	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	True	None	None	Self
362	盐水	5	362	True	10	0	2	65	100	10	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	120	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
363	自然之恩	5	363	False	0	0	1	1	100	15	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
364	佯攻	5	364	True	0	0	1	30	100	10	2	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	90	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
365	啄食	5	365	True	2	0	1	60	100	20	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	110	True	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	None	None	AnyExceptSelf
366	顺风	5	366	True	2	11	0	0	101	15	0	0	0	0	0	0	0	0	0	0	225	0	0	12	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	SideSelf
367	点穴	5	367	True	0	13	0	0	101	30	0	0	0	0	0	0	0	0	0	0	226	0	0	1	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	None	None	AllyOrSelf
368	金属爆炸	5	368	True	8	0	1	1	100	10	0	0	0	0	0	0	0	0	0	0	227	0	0	13	0	0	0	0	0	0	0	0	0	100	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	Counter
369	急速折返	5	369	True	6	0	1	70	100	20	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	120	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
370	近身战	5	370	True	1	7	1	120	100	5	0	0	0	0	0	0	0	0	0	0	229	0	0	0	2	4	0	255	255	0	100	100	0	95	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
371	以牙还牙	5	371	True	16	0	1	50	100	10	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	100	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
372	恶意追击	5	372	True	16	0	1	60	100	10	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	110	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
373	查封	5	373	False	16	1	0	0	100	15	0	0	0	19	0	2	5	5	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	TurnCountSwitch	None	AnyExceptSelf
374	投掷	5	374	True	16	0	1	1	100	10	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	100	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	True	None	None	AnyExceptSelf
375	精神转移	5	375	True	13	13	0	0	100	10	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
376	王牌	5	376	False	0	0	2	1	101	5	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
377	回复封锁	5	377	False	13	1	0	0	100	15	0	0	0	15	0	2	5	5	0	0	236	0	0	5	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	TurnCountSwitch	None	AllAdjacentOpponents
378	绞紧	5	378	False	0	0	2	1	100	5	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	140	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
379	力量戏法	5	379	True	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	238	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
380	胃液	5	380	True	3	13	0	0	100	10	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	True	False	True	None	None	AnyExceptSelf
381	幸运咒语	5	381	False	0	11	0	0	101	30	0	0	0	0	0	0	0	0	0	0	240	0	0	12	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	SideSelf
382	抢先一步	5	382	False	0	0	0	1	101	20	0	0	0	0	0	0	0	0	0	0	241	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	None	None	Opponent
383	仿效	5	383	True	0	13	0	0	101	20	0	0	0	0	0	0	0	0	0	0	242	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Self
384	力量互换	5	384	True	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	True	False	True	False	True	None	None	AnyExceptSelf
385	防守互换	5	385	True	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	True	False	True	False	True	None	None	AnyExceptSelf
386	惩罚	5	386	False	16	0	1	1	100	5	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
387	珍藏	5	387	True	0	0	1	140	100	5	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	140	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
388	烦恼种子	5	388	True	11	13	0	0	100	10	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	True	False	True	None	None	AnyExceptSelf
389	突袭	5	389	True	16	0	1	70	100	5	1	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	120	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
390	毒菱	5	390	True	3	11	0	0	101	20	0	0	0	0	0	0	0	0	0	0	249	0	0	11	0	0	0	0	0	0	0	0	0	0	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	True	None	None	SideOpponent
391	心灵互换	5	391	False	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	True	False	True	False	True	None	None	AnyExceptSelf
392	水流环	5	392	True	10	13	0	0	101	20	0	0	0	0	0	0	0	0	0	0	251	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
393	电磁飘浮	5	393	True	12	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	252	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	None	None	Self
394	闪焰冲锋	5	394	True	9	4	1	120	100	15	0	0	0	4	10	1	0	0	0	0	253	223	0	0	0	0	0	0	0	0	0	0	0	140	True	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
395	发劲	5	395	True	1	4	1	60	100	10	0	0	0	1	30	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	80	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
396	波导弹	5	396	True	1	0	2	80	101	20	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	90	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	None	None	AnyExceptSelf
397	岩石打磨	5	397	True	5	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	52	0	0	7	5	0	0	2	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
398	毒击	5	398	True	3	4	1	80	100	20	0	0	0	5	30	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
399	恶之波动	5	399	True	16	0	2	80	100	15	0	0	0	0	0	0	0	0	0	20	31	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	None	None	AnyExceptSelf
400	暗袭要害	5	400	True	16	0	1	70	100	15	0	0	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	0	0	0	0	0	0	120	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
401	水流尾	5	401	True	10	0	1	90	90	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
402	种子炸弹	5	402	True	11	0	1	80	100	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
403	空气斩	5	403	True	2	0	2	75	95	15	0	0	0	0	0	0	0	0	0	30	31	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	None	None	AnyExceptSelf
404	十字剪	5	404	True	6	0	1	80	100	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
405	虫鸣	5	405	True	6	6	2	90	100	10	0	0	0	0	0	0	0	0	0	0	72	0	0	0	4	0	0	255	0	0	10	0	0	130	False	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False	True	None	None	AnyExceptSelf
406	龙之波动	5	406	True	15	0	2	85	100	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	None	None	AnyExceptSelf
